record_time,ppfd_1_1_1,rg_1_1_2,ta_1_2_1,rh,vpd,u_,co2_flux,h2o_flux,le,h
2024/1/5 19:30,0.0147616,0.947501,0.867,39.5732,362.936,0.174719,1.52944,0.0616783,2.77929,-12.3706
2024/1/5 20:00,0.016698,0.955683,0.826,36.4008,382.058,0.0939827,2.23224,0.0830019,3.74014,-3.78489
2024/1/5 20:30,0.0192134,0.937678,1.192,31.8208,420.57,0.18758,3.72676,0.5007,22.5542,-89.362
2024/1/5 21:00,0.0203066,0.941904,1.291,31.4017,423.504,0.210232,0.601549,0.0690751,3.11147,-31.2579
2024/1/5 21:30,0.0185526,0.950402,2.273,26.0385,489.829,0.267606,2.39174,0.149686,6.73636,-61.9806
2024/1/5 22:00,0.0190526,0.970833,2.78,25.0139,518.497,0.338158,1.21426,0.176317,7.93033,-57.5953
2024/1/5 22:30,0.0138704,0.946028,1.833,28.5703,459.457,0.271657,1.11256,0.120858,5.44109,-48.9665
2024/1/5 23:00,0.0193911,0.942727,1.71,27.8472,461.713,0.421607,0.400659,0.112159,5.04983,-32.5599
2024/1/5 23:30,0.0200255,0.942123,1.176,28.2359,440.317,0.204501,-0.0869407,0.0463979,2.09015,-30.4002
2024/1/6 0:00,0.0180993,0.942061,-0.257,33.5682,368.674,0.316882,0.491814,0.0138548,0.624952,-20.541
2024/1/6 0:30,0.0155135,0.940622,0.061,32.0984,378.898,0.121094,-0.349687,0.0020942,0.0944567,-10.9012
2024/1/6 1:00,0.0126488,0.935631,-0.384,33.0054,363.368,0.214504,-1.14512,-0.100894,-4.5524,36.7747
2024/1/6 1:30,0.01816,0.949195,-0.983,33.0854,351.974,0.309184,1.97176,0.369068,16.6591,-99.6916
2024/1/6 2:00,0.0172682,0.929057,0.048,27.4098,408.986,0.382085,0.5784,0.17753,8.0063,-73.3999
2024/1/6 2:30,0.0175641,0.950743,-0.205,26.4134,410.482,0.566694,1.79556,0.35214,15.883,-69.849
2024/1/6 3:00,0.0250152,0.939667,-0.516,26.9756,395.571,0.75246,1.29563,0.528725,23.8567,-183.963
2024/1/6 3:30,0.0193134,0.932509,-1.979,31.223,337.469,0.0860841,-1.85147,-0.202111,-9.13103,-3.73073
2024/1/6 4:00,0.010259,0.941871,-1.698,28.0238,358.856,0.668674,1.58112,0.520562,23.5133,-71.1334
2024/1/6 4:30,0.0204221,0.93257,-1.794,26.642,362.813,0.554,-0.147767,0.202898,9.16566,-54.7572
2024/1/6 5:00,0.0222078,0.941443,-2.241,27.524,348.485,0.610673,-0.52356,0.208896,9.43997,-73.7853
2024/1/6 5:30,0.0225598,0.941737,-2.814,29.1462,325.935,0.368547,-0.183062,0.0928353,4.19756,-28.1757
2024/1/6 6:00,0.0187532,0.933293,-3.089,29.0137,320.085,0.436272,0.460011,0.214392,9.6962,-45.9584
2024/1/6 6:30,0.0169033,0.9336,-3.545,30.7058,302.01,0.145649,-0.289006,0.0584481,2.64453,-37.6447
2024/1/6 7:00,0.0217754,0.933441,-4.049,32.7178,282.881,0.154449,0.337339,0.242447,10.9746,-83.5318
2024/1/6 7:30,0.456928,0.938959,-3.953,32.0952,287.658,0.280664,-0.494366,0.171073,7.7431,-80.0149
2024/1/6 8:00,12.2091,6.47997,-4.187,32.6466,281.608,0.0964176,-0.283293,0.167932,7.60216,-61.7016
2024/1/6 8:30,40.2032,23.0362,-4.312,33.0647,277.561,0.640813,-1.82387,0.175171,7.93068,-50.1719
2024/1/6 9:00,62.8644,36.7968,-4.174,32.2449,284.966,0.569415,-0.451427,0.145804,6.59997,-43.0415
2024/1/6 9:30,227.479,158.508,-3.562,29.0804,325.923,0.657319,-1.07176,0.219071,9.90547,10.4972
2024/1/6 10:00,359.868,246.922,-2.819,27.0341,357.955,0.323895,-2.53311,0.188222,8.50359,73.1728
2024/1/6 10:30,461.837,308.353,-2.188,25.5571,385.832,0.400819,-3.5857,0.323998,14.6275,102.473
2024/1/6 11:00,554.703,353.782,-1.54,24.2476,410.133,0.557374,-3.36329,0.398258,17.97,149.318
2024/1/6 11:30,634.027,384.079,-1.041,23.2338,433.017,0.770593,-5.6741,0.388941,17.5404,220.272
2024/1/6 12:00,694.064,415.243,-0.543,23.1313,446.891,0.621588,-5.52627,0.391526,17.65,260.45
2024/1/6 12:30,730.608,443.739,-0.171,22.0114,472.456,0.705061,-5.73857,0.254801,11.4803,226.131
2024/1/6 13:00,737.983,438.144,0.007,22.0501,481.158,0.707389,-4.14513,0.498663,22.4622,215.34
2024/1/6 13:30,701.794,403.049,0.473,21.6697,493.249,0.548386,-2.81855,0.569782,25.6591,241.478
2024/1/6 14:00,658.64,394.523,0.463,21.9649,485.83,0.347745,-5.87998,0.320618,14.4406,223.183
2024/1/6 14:30,592.222,348.784,0.67,22.1904,486.911,0.669828,-1.15157,0.632693,28.4945,164.567
2024/1/6 15:00,499.991,291.017,0.81,22.5922,474.25,0.337144,-3.5892,0.235271,10.5988,137.497
2024/1/6 15:30,389.274,225.14,0.777,23.0172,470.48,0.610998,-3.42449,0.117256,5.28249,88.375
2024/1/6 16:00,270.422,153.544,0.675,23.1281,466.331,0.68633,-0.326166,0.58496,26.3554,86.7534
2024/1/6 16:30,140.138,74.8187,0.212,25.9373,434.127,0.223207,-0.387982,0.240347,10.8337,10.9036
2024/1/6 17:00,46.0335,22.4869,-0.411,27.2634,405.784,0.328011,-0.153519,0.124788,5.62843,0.0525724
2024/1/6 17:30,3.46253,1.94047,-1.01,27.1407,384.241,0.443935,0.0567475,0.0753297,3.40014,-47.6641
2024/1/6 18:00,0.0462812,0.933813,-1.375,27.4207,370.462,0.302975,-0.331805,0.0789702,3.56594,-21.5002
2024/1/6 18:30,0.0201491,0.957258,-1.751,27.0089,361.892,0.310373,-0.254584,0.117175,5.29307,-29.4156
2024/1/6 19:00,0.0209207,0.925252,-2.213,26.4642,352.443,0.329967,0.643875,0.166906,7.54279,-19.6211
2024/1/6 19:30,0.0121339,0.947522,-2.365,24.068,360.64,0.485722,1.80449,0.57389,25.938,-65.0311
2024/1/6 20:00,0.0223781,0.933898,-2.383,22.2561,368.932,0.546038,0.99086,0.213237,9.63774,-70.3516
2024/1/6 20:30,0.0183918,0.938498,-2.832,22.9496,353.966,0.544507,-0.185962,0.228592,10.336,-52.483
2024/1/6 21:00,0.0208876,0.936017,-3.267,23.7828,338.805,0.496462,-0.39839,0.170747,7.72367,-42.038
2024/1/6 21:30,0.0189242,0.922173,-3.632,24.5135,326.109,0.374025,0.235285,0.173084,7.83219,-37.1926
2024/1/6 22:00,0.0168543,0.920936,-4.055,25.3387,312.753,0.319809,0.142006,0.121304,5.4912,-36.8492
2024/1/6 22:30,0.0181701,0.927847,-4.27,25.4416,308.028,0.481648,0.688266,0.214445,9.7092,-62.6389
2024/1/6 23:00,0.0191762,0.920082,-4.5,25.8541,300.269,0.258896,0.0517873,0.114426,5.18202,-51.5799
2024/1/6 23:30,0.0206018,0.940354,-4.831,26.5702,291.339,0.350158,0.575377,0.166926,7.56155,-53.4542
2024/1/7 0:00,0.0208781,0.923953,-4.855,26.5176,290.698,0.447454,0.574072,0.171432,7.76591,-52.6616
2024/1/7 0:30,0.0191113,0.944108,-5.042,27.3581,283.849,0.612142,0.452235,0.266901,12.0926,-76.5782
2024/1/7 1:00,0.01595,0.927982,-5.074,27.6156,283.062,0.619765,0.341629,0.242357,10.9804,-70.4823
2024/1/7 1:30,0.0202268,0.928247,-4.864,27.1841,289.567,0.774032,-0.371733,0.306817,13.898,-100.088
2024/1/7 2:00,0.0190376,0.930564,-4.856,27.3574,288.379,0.69326,0.27377,0.247631,11.2173,-74.494
2024/1/7 2:30,0.0213288,0.939103,-5.017,27.7719,283.183,0.657353,0.394944,0.232222,10.5209,-73.2525
2024/1/7 3:00,0.0176276,0.919232,-5.006,27.9269,283.406,0.679374,-0.663568,0.187726,8.5047,-65.57
2024/1/7 3:30,0.0142568,0.92325,-4.878,27.5967,287.743,0.707995,0.197437,0.223712,10.1336,-71.8216
2024/1/7 4:00,0.0188572,0.926016,-4.742,26.9024,293.148,0.785608,-0.0609997,0.263954,11.9552,-75.2858
2024/1/7 4:30,0.0223193,0.937233,-4.659,26.1222,298.43,0.826255,0.528204,0.282356,12.7875,-71.9437
2024/1/7 5:00,0.0189721,0.939047,-4.694,25.3502,299.624,0.672062,-0.944863,0.173983,7.88006,-73.6282
2024/1/7 5:30,0.020066,0.942101,-5.446,26.2954,279.985,0.535502,0.402237,0.191505,8.67961,-62.7711
2024/1/7 6:00,0.028969,0.927207,-5.407,26.1119,280.838,0.627785,0.0730063,0.208549,9.45198,-76.8632
2024/1/7 6:30,0.0267995,0.936551,-5.868,27.1119,267.804,0.537481,0.234707,0.138093,6.26135,-56.9134
2024/1/7 7:00,0.0197471,0.92907,-6.101,27.0184,264.744,0.618854,0.012168,0.16241,7.36509,-49.5782
2024/1/7 7:30,0.477388,0.915205,-6.435,29.0551,250.041,0.806824,-2.00464,0.160772,7.29337,-56.2747
2024/1/7 8:00,12.5643,6.67049,-6.654,30.3104,242.363,0.691272,-0.551085,0.191896,8.7067,-58.3596
2024/1/7 8:30,40.4439,23.2485,-6.558,28.9038,249.611,0.532981,-0.0944176,0.148877,6.75407,-54.2736
2024/1/7 9:00,63.4639,37.2136,-5.69,24.7507,283.964,0.560646,1.0357,0.278291,12.614,-110.185
2024/1/7 9:30,229.075,158.369,-4.256,20.9687,343.761,0.465652,-1.70445,0.178378,8.07104,13.5551
2024/1/7 10:00,358.932,246.436,-3.552,20.1102,373.007,0.592605,-4.74562,0.275014,12.4325,112.928
2024/1/7 10:30,459.477,307.118,-3.246,19.7056,382.564,0.384692,-1.50026,0.147906,6.68464,116.818
2024/1/7 11:00,554.494,352.853,-3.111,22.599,378.714,0.40111,-2.96176,0.299491,13.531,125.711
2024/1/7 11:30,632.095,379.824,-3.756,26.0481,337.174,0.540143,-2.82151,0.309525,13.9968,178.819
2024/1/7 12:00,690,409.894,-3.871,26.3401,337.6,0.276546,-1.35405,0.153048,6.92043,93.3805
2024/1/7 12:30,722.962,435.234,-3.436,24.5717,366.265,0.260566,-1.58466,0.0975623,4.40828,79.6687
2024/1/7 13:00,733.133,433.836,-3.087,23.628,377.581,0.290581,-1.91289,0.115936,5.23729,93.5945
2024/1/7 13:30,708.983,406.874,-2.67,22.7761,391.543,0.2956,-1.62015,0.118474,5.35022,81.1648
2024/1/7 14:00,663.669,396.474,-2.312,22.7998,399.471,0.398386,-2.91768,0.125267,5.6555,116.494
2024/1/7 14:30,591.163,348.762,-1.739,22.2831,419.099,0.178691,-0.8256,0.103525,4.67144,93.9992
2024/1/7 15:00,502.392,293.293,-1.6,23.2495,396.652,0.239438,-2.96886,0.0839778,3.79146,90.8573
2024/1/7 15:30,393.371,227.566,-1.133,22.489,412.314,0.277599,-3.64896,0.129021,5.82293,138.596
2024/1/7 16:00,272.121,154.528,-1.286,22.5064,409.441,0.185186,-1.07651,0.0595938,2.68981,51.4996
2024/1/7 16:30,150.989,81.0442,-1.062,22.0469,420.362,0.328149,-3.81382,0.081572,3.68084,43.5669
2024/1/7 17:00,43.5846,21.845,-1.654,23.3739,392.914,0.209515,-4.11308,0.0420371,1.8981,-1.19717
2024/1/7 17:30,4.09009,2.23335,-2.259,25.4565,358.95,0.109939,-2.05905,0.128884,5.82413,-37.5591
2024/1/7 18:00,0.0480385,0.933223,-2.327,25.0666,358.072,0.324002,-0.478698,0.174529,7.88757,-59.8587
2024/1/7 18:30,0.0176972,0.93436,-2.915,27.287,332.862,0.0850266,0.108917,0.0771109,3.48679,-23.1031
2024/1/7 19:00,0.0182033,0.938727,-3.74,31.7664,293.116,0.153482,0.179332,-0.0426788,-1.93139,8.90268
2024/1/7 19:30,0.0209673,0.942684,-3.639,35.81,277.889,0.223055,-3.89275,-0.172459,-7.80371,-37.5112
2024/1/7 20:00,0.0167749,0.939446,-3.894,39.1156,258.661,0.158539,0.597635,0.0216872,0.981566,-27.0387
2024/1/7 20:30,0.025838,0.936459,-4.181,40.3904,248.106,0.19829,-0.760844,0.00483956,0.219096,-15.4638
2024/1/7 21:00,0.0174749,0.953394,-4.372,41.3329,240.831,0.115784,-0.198549,0.0312358,1.41434,-45.4501
2024/1/7 21:30,0.0182289,0.941193,-4.42,41.4677,239.727,0.364002,-2.36619,0.0799337,3.61947,-64.811
2024/1/7 22:00,0.0138149,0.956636,-4.542,41.7503,236.757,0.223194,-0.514347,0.0222699,1.0085,-34.878
2024/1/7 22:30,0.0180742,0.93318,-4.677,42.4045,231.76,0.182227,0.121665,0.0496244,2.24753,-63.0038
2024/1/7 23:00,0.0199694,0.941554,-4.942,43.5788,221.848,0.169068,-0.455899,0.0281498,1.27529,-23.6307
2024/1/7 23:30,0.0203025,0.934137,-4.888,43.556,223.186,0.126953,-0.385194,-0.026161,-1.18511,0.705567
2024/1/8 0:00,0.0195417,0.935211,-4.885,43.8237,221.988,0.0975667,0.0644647,0.0244359,1.10697,-16.6884
2024/1/8 0:30,0.0188795,0.944337,-5,43.8532,220.375,0.212482,-0.355534,0.0683321,3.09577,-49.7799
2024/1/8 1:00,0.0195322,0.932751,-5.247,45.4344,209.502,0.199257,0.434188,0.128669,5.8309,-33.7728
2024/1/8 1:30,0.0190241,0.91866,-6.767,51.1821,171.88,0.107042,-0.72712,-0.0285004,-1.29293,12.8393
2024/1/8 2:00,0.0151101,0.925834,-6.805,52.0202,167.139,0.153017,-1.2637,-0.0727031,-3.29862,40.9334
2024/1/8 2:30,0.0267582,0.932201,-6.729,50.975,170.727,0.0909664,-0.271776,-0.0111572,-0.506217,2.39752
2024/1/8 3:00,0.0184748,0.923574,-7.176,52.4338,160.868,0.0776843,0.0643396,0.0164354,0.745958,1.88467
2024/1/8 3:30,0.0190369,0.922795,-7.222,53.1233,156.643,0.0739013,0.248617,0.031704,1.43917,-17.6369
2024/1/8 4:00,0.0192457,0.917373,-7.382,53.6679,153.26,0.127554,0.0394402,0.00587795,0.266857,-11.6331
2024/1/8 4:30,0.0174843,0.923795,-7.468,53.568,153.063,0.0785663,-0.248612,0.000617004,0.0280129,-2.96243
2024/1/8 5:00,0.0225611,0.925142,-7.51,53.5786,153.293,0.135938,-0.0335307,0.00766069,0.347799,-12.3341
2024/1/8 5:30,0.0270886,0.92366,-7.494,53.3435,156.539,0.123346,-0.175209,-0.00810805,-0.368039,-6.45124
2024/1/8 6:00,0.0265035,0.927028,-7.072,51.2049,168.48,0.158362,-0.69708,-0.0258898,-1.17477,-10.2479
2024/1/8 6:30,0.018839,0.931669,-7.237,52.4595,162.69,0.0771462,0.391046,0.034383,1.56033,-7.64321
2024/1/8 7:00,0.0213355,0.927114,-7.226,52.2479,164.608,0.0797155,-0.323042,-0.015315,-0.694949,-0.942779
2024/1/8 7:30,0.266016,0.934776,-7.145,51.2653,170.075,0.0444951,-0.0227317,0.0190762,0.865491,-2.77084
2024/1/8 8:00,6.83782,3.50765,-7.045,50.9268,171.583,0.0888652,-0.236601,-0.0315238,-1.4302,-1.16207
2024/1/8 8:30,33.499,18.0652,-7.137,51.2999,173.413,0.102056,-1.65489,0.00656557,0.297807,-11.7619
2024/1/8 9:00,64.4605,35.6394,-6.707,48.9918,187.226,0.132199,0.0988451,0.0341766,1.54964,-13.699
2024/1/8 9:30,98.6814,60.5283,-6.458,47,195.281,0.143009,-1.19028,-0.0247,-1.1199,6.78425
2024/1/8 10:00,302.403,195.63,-5.175,42.3286,238.044,0.184845,-1.6745,0.303883,13.7588,60.7457
2024/1/8 10:30,394.747,252.865,-4.334,39.3717,271.449,0.263592,-2.29857,0.185068,8.37071,87.8226
2024/1/8 11:00,477.439,295.256,-3.828,34.5162,305.643,0.243436,-1.07064,0.164835,7.45169,42.3747
2024/1/8 11:30,553.753,326.921,-3.471,31.1949,340.113,0.191699,-1.64791,0.105491,4.76545,53.1867
2024/1/8 12:00,610.035,358.017,-3.012,30.127,358.264,0.249646,-3.69718,0.0930878,4.20319,103.129
2024/1/8 12:30,649.538,386.035,-2.182,28.7377,388.673,0.204718,-0.468086,0.227176,10.2496,84.802
2024/1/8 13:00,646.19,380.072,-1.803,30.7596,383.035,0.204895,-1.6109,0.1035,4.6688,85.8229
2024/1/8 13:30,620.195,355.47,-1.729,32.6422,369.965,0.204598,-1.89359,0.108948,4.91498,105.884
2024/1/8 14:00,574.275,339.543,-1.455,34.2915,357.735,0.303022,-2.99262,0.0869168,3.92154,118.369
2024/1/8 14:30,502.007,292.233,-1.243,33.6088,369.075,0.214148,-1.81341,0.0577869,2.60655,77.444
2024/1/8 15:00,411.136,235.54,-1.041,33.9302,361.868,0.181257,-1.14648,0.0610658,2.75497,63.7459
2024/1/8 15:30,281.66,158.201,-0.994,34.2557,358.041,0.190918,-0.391825,0.0396041,1.78686,24.7471
2024/1/8 16:00,220.15,120.13,-0.789,34.0807,363.544,0.197111,-0.765592,0.0426812,1.92538,31.6229
2024/1/8 16:30,111.834,58.7591,-0.985,34.6484,356.915,0.149547,-0.750758,0.0270343,1.21969,16.3562
2024/1/8 17:00,35.306,18.211,-1.364,36.4159,333.755,0.189278,-0.697393,0.0393959,1.77831,-4.7259
2024/1/8 17:30,3.30762,1.84232,-2.261,40.8288,287.297,0.117507,0.602586,0.0467683,2.1132,3.54794
2024/1/8 18:00,0.0402976,0.937864,-2.755,42.6761,267.862,0.123796,0.246793,0.0663305,2.99855,-20.5087
2024/1/8 18:30,0.0253692,0.939798,-2.937,43.1055,261.831,0.148257,0.660367,0.0615972,2.78511,-14.0859
2024/1/8 19:00,0.0221957,0.96493,-3.039,42.9043,260.968,0.156454,0.742311,0.0666533,3.01398,-18.3712
2024/1/8 19:30,0.0271894,0.946365,-3.167,42.5962,260.825,0.166554,-0.0194198,0.0479351,2.16773,-14.29
2024/1/8 20:00,0.0226706,0.926655,-3.195,42.7531,259.678,0.189946,0.573074,0.0488353,2.20849,-19.0116
2024/1/8 20:30,0.0169162,0.940607,-3.135,43.0254,260.114,0.147267,0.0683525,0.0404975,1.83128,-19.2127
2024/1/8 21:00,0.0233713,0.938537,-3.227,44.4813,251.173,0.126856,0.25872,0.0418028,1.89052,-17.7457
2024/1/8 21:30,0.0216531,0.957119,-3.211,43.962,253.365,0.132736,0.635749,0.0300391,1.35852,-15.2291
2024/1/8 22:00,0.0185627,0.934828,-3.271,44.0277,251.578,0.177547,1.03261,-0.0528122,-2.38861,-10.8799
2024/1/8 22:30,0.0202674,0.933943,-3.784,46.5067,232.103,0.21086,1.74737,0.000424745,0.019219,-23.1567
2024/1/8 23:00,0.0215538,0.942873,-3.535,45.369,240.489,0.191422,1.09069,0.00224496,0.101562,-8.39472
2024/1/8 23:30,0.0205707,0.942737,-3.318,43.8079,253.263,0.150572,0.309264,-0.0176523,-0.798355,-13.2551
2024/1/9 0:00,0.0219112,0.947659,-2.834,41.6736,275.956,0.14724,0.412229,-0.0417504,-1.88708,-8.68694
2024/1/9 0:30,0.0275988,0.944187,-2.791,42.602,277.922,0.0910792,-0.500114,-0.0484891,-2.19102,3.53948
2024/1/9 1:00,0.0238233,0.941771,-2.091,40.3361,303.11,0.184865,0.171542,0.114313,5.16219,-31.0291
2024/1/9 1:30,0.0254374,0.943781,-3.721,47.9019,239.644,0.188375,-4.00124,-0.209572,-9.47582,57.2325
2024/1/9 2:00,0.0329993,0.940833,-2.311,41.3434,290.259,0.153736,-0.0185264,-0.0307069,-1.38714,-0.553004
2024/1/9 2:30,0.0257813,0.936468,-1.532,39.5578,316.298,0.108438,0.225878,-0.00723069,-0.326402,-1.45425
2024/1/9 3:00,0.014569,0.943673,-0.416,37.7868,354.768,0.300329,1.53763,0.241051,10.8693,-146.091
2024/1/9 3:30,0.025099,0.976042,1.699,31.5086,449.988,0.359916,1.41142,0.141677,6.37659,-54.8296
2024/1/9 4:00,0.0210269,0.957557,-0.263,39.8362,351.013,0.179924,-21.2962,-0.433885,-19.5587,166.448
2024/1/9 4:30,0.0221761,0.953385,-2.462,44.2342,283.384,0.283408,-6.02954,-0.0904483,-4.08448,40.8201
2024/1/9 5:00,0.033277,0.942445,-2.397,42.3673,292.379,0.0672562,-6.48648,0.0369495,1.66861,16.0787
2024/1/9 5:30,0.0277826,0.940854,-1.698,41.5145,314.273,0.0903007,10.4553,-0.0953736,-4.30382,-83.3848
2024/1/9 6:00,0.0322615,0.947324,-0.765,41.1453,332.344,0.163553,-7.44534,0.0898155,4.05041,55.4554
2024/1/9 6:30,0.0287664,0.956976,0.216,38.4907,372.607,0.314764,-3.51068,0.138516,6.24099,-5.68099
2024/1/9 7:00,0.0248875,0.94532,1.044,31.7034,429.17,0.30889,1.54255,0.142609,6.4223,-34.853
2024/1/9 7:30,0.280436,0.959528,0.916,28.9595,441.69,0.427349,-0.942644,0.184051,8.28979,-50.0842
2024/1/9 8:00,9.13919,4.76779,0.715,29.2496,431.482,0.397491,-1.21382,0.0969525,4.3679,-38.5811
2024/1/9 8:30,56.1875,30.5238,0.561,30.278,420.335,0.314945,-1.05487,0.110588,4.98298,-32.8874
2024/1/9 9:00,81.1207,45.5409,0.417,30.8338,412.434,0.441578,-0.274517,0.185608,8.36448,-26.4997
2024/1/9 9:30,132.734,75.3609,0.358,30.4772,415.967,0.673725,-0.301776,0.322175,14.5182,-19.2312
2024/1/9 10:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2024/1/9 10:30,303.046,191.052,1.431,29.2295,460.881,0.526221,-1.29973,0.189847,8.54564,59.1044
2024/1/9 11:00,453.107,283.887,1.719,26.6622,495.585,0.478879,-2.58778,0.260879,11.7373,107.209
2024/1/9 11:30,610.737,367.355,2.451,25.294,546.347,0.564331,-5.33279,0.238013,10.6973,240.674
2024/1/9 12:00,659.724,392.264,2.959,25.2443,562.788,0.513896,-5.49031,0.17124,7.69323,108.715
2024/1/9 12:30,684.623,413.069,3.48,24.1725,599.007,0.720534,-5.14159,0.223218,10.0219,185.603
2024/1/9 13:00,728.165,434.404,3.71,23.6934,622.794,0.626584,-5.49044,0.195449,8.77133,237.001
2024/1/9 13:30,712.214,411.459,4.081,23.7428,626.438,0.428416,-4.90643,0.235572,10.571,235.525
2024/1/9 14:00,662.916,397.673,4.064,23.8457,607.792,0.674717,-6.35263,0.0236109,1.05993,307.429
2024/1/9 14:30,596.156,352.045,3.994,23.7872,610.391,0.432434,-6.88964,0.121475,5.45292,138.867
2024/1/9 15:00,496.305,289.58,4.188,24.7767,586.926,0.812608,4.27037,0.22489,10.0987,339.116
2024/1/9 15:30,389.037,225.631,4.117,25.0443,583.51,0.436785,-2.61076,0.158814,7.13178,133.699
2024/1/9 16:00,277.562,158.846,4.351,24.5792,594.39,0.435402,-1.69461,0.150256,6.74634,71.1453
2024/1/9 16:30,151.481,82.4484,4.165,24.0756,595.214,0.394337,-0.767452,0.0632997,2.8423,41.6738
2024/1/9 17:00,46.1466,23.2175,3.51,27.2641,532.677,0.155646,-1.54628,0.193683,8.70476,-27.5709
2024/1/9 17:30,4.72735,2.50614,2.516,29.3547,471.676,0.248377,0.411138,0.044381,1.99708,-22.3388
2024/1/9 18:00,0.0569809,0.99129,2.067,29.1091,462.034,0.443937,5.52146,0.531143,23.9082,-59.1834
2024/1/9 18:30,0.0172236,0.951031,2.138,21.7705,513.048,0.405947,3.26764,0.405374,18.2455,-64.4956
2024/1/9 19:00,0.0193452,0.950095,1.517,20.9695,497.339,0.599756,0.49609,0.288566,12.9951,-75.4479
2024/1/9 19:30,0.0119151,0.957529,0.975,21.3508,475.741,0.325788,0.585774,0.130894,5.89765,-61.6668
2024/1/9 20:00,0.0173385,0.957931,0.588,21.5325,461.9,0.52855,0.247627,0.107124,4.8284,-59.5501
2024/1/9 20:30,0.0161311,0.945112,0.038,22.9293,437.042,0.507319,1.40204,0.22953,10.3505,-77.4563
2024/1/9 21:00,0.022218,0.954694,0.002,23.2843,432.966,0.553319,0.160506,0.0804172,3.6266,-74.9966
2024/1/9 21:30,0.0161905,0.947077,-0.482,24.2931,409.534,0.272167,0.914902,0.141941,6.40468,-63.6379
2024/1/9 22:00,0.0160162,0.940191,-1.027,24.8968,394.472,0.495759,1.13723,0.135621,6.1218,-61.5669
2024/1/9 22:30,0.0196498,0.937455,-1.086,26.5784,384.534,0.709574,-0.251679,0.0986226,4.4519,-78.2237
2024/1/9 23:00,0.0182736,0.953903,-1.384,28.5161,365.7,0.58494,-0.176385,0.143758,6.4913,-56.5712
2024/1/9 23:30,0.0191404,0.933466,-1.655,29.6341,352.805,0.576407,-0.560536,0.136998,6.18763,-80.744
2024/1/10 0:00,0.0218977,0.938521,-1.599,29.544,356.46,0.692547,0.618376,0.164838,7.4442,-67.0649
2024/1/10 0:30,0.0128569,0.936756,-1.464,28.5043,364.396,0.67208,0.136734,0.199768,9.02082,-89.2895
2024/1/10 1:00,0.0259712,0.937855,-1.526,28.4204,363.155,0.615409,0.958814,0.280297,12.6579,-103.922
2024/1/10 1:30,0.0243645,0.942636,-1.398,28.3966,367.744,0.84265,0.0394212,0.126668,5.71931,-75.6727
2024/1/10 2:00,0.0223936,0.943151,-1.235,29.6595,364.688,0.807155,1.23295,0.25019,11.2952,-102.849
2024/1/10 2:30,0.0152825,0.939451,-1.358,31.0835,354.569,0.70087,-0.637683,0.160172,7.23193,-69.7941
2024/1/10 3:00,0.0169479,0.936799,-1.379,31.6279,351.65,0.81745,0.60288,0.257044,11.6058,-95.9558
2024/1/10 3:30,0.0261124,0.946828,-1.46,32.0683,346.972,0.746844,0.450538,0.205326,9.27152,-79.3258
2024/1/10 4:00,0.0152811,0.954328,-1.622,32.945,337.975,0.716951,0.836148,0.192916,8.71262,-76.8905
2024/1/10 4:30,0.0221105,0.939526,-1.975,34.3754,320.658,0.366716,-0.89427,0.0357075,1.61329,-24.8585
2024/1/10 5:00,0.0216889,0.937955,-3.726,40.8468,255.604,0.108225,-2.61031,0.0421531,1.90746,11.066
2024/1/10 5:30,0.0142183,0.932552,-4.795,44.9123,219.891,0.0837219,-0.244488,-0.00922598,-0.417894,1.17225
2024/1/10 6:00,0.0206416,0.92888,-5.534,47.0274,199.891,0.0577791,-0.342692,-0.00845478,-0.383228,8.10259
2024/1/10 6:30,0.0188187,0.931623,-5.717,47.1142,196.527,0.2167,-3.23435,-0.0267477,-1.21262,-0.38535
2024/1/10 7:00,0.0176093,0.917253,-5.807,47.9158,191.702,0.115219,0.065145,0.0143894,0.652424,-15.7466
2024/1/10 7:30,0.482337,0.921318,-6.195,49.3457,182.149,0.126137,0.168258,-0.000906843,-0.0411285,-12.8893
2024/1/10 8:00,13.0675,6.8671,-6.374,50.332,176.835,0.196531,0.579365,-0.021918,-0.99418,5.28403
2024/1/10 8:30,65.5977,36.684,-5.695,47.901,196.261,0.185692,0.702145,0.00146898,0.0665856,-1.20925
2024/1/10 9:00,133.192,76.1935,-4.958,43.5891,233.574,0.175739,1.79102,-0.0277338,-1.25564,18.9059
2024/1/10 9:30,220.016,134.941,-3.762,40.5155,272.758,0.196457,-5.41176,0.275338,12.4499,-16.5761
2024/1/10 10:00,264.408,170.981,-3.076,40.7303,279.858,0.10837,-3.61823,0.148709,6.72167,42.9133
2024/1/10 10:30,408.729,264.064,-2.53,36.9503,320.607,0.171541,-3.15291,0.100591,4.54246,93.4906
2024/1/10 11:00,490.295,300.445,-2.219,34.1024,352.028,0.239003,3.59558,-0.0361606,-1.6319,108.955
2024/1/10 11:30,411.02,234.785,-2.09,34.6515,351.297,0.184943,-0.902294,0.082811,3.7369,70.3209
2024/1/10 12:00,472.092,268.407,-1.463,33.9,366.99,0.249469,5.65263,0.265468,11.9744,139.983
2024/1/10 12:30,704.85,421.332,-0.678,30.4898,414.714,0.187751,0.231582,0.118936,5.35984,117.639
